time,open,high,low,close,volume,symbol
2024-10-31,70.1,70.1,69.1,69.8,6846,DHT
2024-11-01,69.5,70.3,69.5,69.7,35943,DHT
2024-11-04,69.6,70.0,69.2,69.5,30500,DHT
2024-11-05,69.3,69.5,68.9,69.5,28630,DHT
2024-11-06,69.5,69.7,69.1,69.6,41434,DHT
2024-11-07,69.1,69.5,68.6,69.4,19550,DHT
2024-11-08,68.8,69.5,68.8,69.4,32233,DHT
2024-11-11,69.0,69.5,68.5,69.4,29923,DHT
2024-11-12,69.4,69.5,68.5,69.2,15300,DHT
2024-11-13,69.0,69.9,68.9,69.3,66300,DHT
2024-11-14,68.9,69.5,68.6,69.2,32300,DHT
2024-11-15,69.2,75.9,69.2,72.2,124500,DHT
2024-11-18,72.5,74.0,72.2,72.7,58000,DHT
2024-11-19,72.7,75.0,72.6,74.7,73700,DHT
2024-11-20,73.0,80.1,73.0,80.1,186100,DHT
2024-11-21,80.1,83.0,80.1,82.0,115700,DHT
2024-11-22,82.0,83.0,81.0,82.0,276000,DHT
2024-11-25,82.4,82.4,80.1,80.2,293600,DHT
2024-11-26,80.3,81.8,80.2,80.6,79300,DHT
2024-11-27,81.4,81.4,79.3,80.7,39100,DHT
2024-11-28,80.3,88.7,80.3,88.4,237300,DHT
2024-11-29,91.5,91.5,88.4,90.5,46100,DHT
2024-12-02,91.5,99.5,91.5,99.5,311300,DHT
2024-12-03,99.5,108.9,99.5,108.3,110700,DHT
2024-12-04,108.3,110.9,102.0,104.8,128800,DHT
2024-12-05,105.0,105.0,100.8,103.9,81100,DHT
2024-12-06,103.9,103.9,96.9,98.0,226600,DHT
2024-12-09,97.0,97.9,88.2,88.5,268200,DHT
2024-12-10,90.8,94.0,90.7,92.5,71700,DHT
2024-12-11,92.4,92.4,87.8,90.0,152700,DHT
2024-12-12,88.0,90.9,88.0,90.8,77500,DHT
2024-12-13,90.8,91.0,88.5,90.0,28100,DHT
2024-12-16,90.9,90.9,88.0,89.0,51000,DHT
2024-12-17,88.0,89.5,88.0,89.4,43900,DHT
2024-12-18,90.9,90.9,88.3,90.0,40800,DHT
2024-12-19,89.0,98.5,88.2,96.3,162900,DHT
2024-12-20,96.0,98.0,95.6,96.3,97100,DHT
2024-12-23,96.4,96.4,93.4,95.3,192700,DHT
2024-12-24,95.2,95.3,94.0,94.9,306300,DHT
2024-12-25,94.5,95.9,94.2,95.7,194500,DHT
2024-12-26,95.7,100.5,95.6,99.5,201200,DHT
2024-12-27,99.5,99.9,98.7,99.2,229200,DHT
2024-12-30,99.2,99.2,94.5,94.5,63100,DHT
2024-12-31,94.5,96.0,93.7,95.0,99200,DHT
2025-01-02,95.0,96.5,94.0,95.5,17900,DHT
2025-01-03,95.5,96.0,94.1,95.0,29400,DHT
2025-01-06,95.2,97.2,95.2,96.0,413900,DHT
2025-01-07,96.2,97.5,86.8,86.9,489700,DHT
2025-01-08,86.0,92.0,86.0,91.9,54700,DHT
